Opponent,Results,Score,PlusMinus
Duquesne,L, 94_67 ,-0.5
San Francisco,L, 82_72 ,-3.7
Lafayette,L, 72_65 ,-7.5
Indiana,L, 79_54 ,-6.4
Arizona St.,L, 67_65 ,4
Bucknell,W, 87_77 ,4.8
Drexel,L, 82_76 ,-5.3
Monmouth,L, 67_66 ,-4.7
Fairleigh Dickinson,W, 80_65 ,5.8
Iona,W, 90_86 OT,-6.5
Hofstra,L, 87_72 ,-7.2
Lehigh,W, 71_62 ,7.7
Penn,W, 78_64 ,10.1
Penn,W, 63_58 ,6.5
Rutgers-Camden,W, 87_41 ,-
Dartmouth,W, 66_44 ,5.6
Harvard,W, 70_69 ,6.3
Cornell,L, 73_62 ,-10.4
Columbia,W, 81_74 ,3.7
Yale,L, 88_64 ,-13.6
Brown,W, 73_54 ,9.4
Harvard,L, 61_60 ,2.1
Dartmouth,W, 65_62 ,-
Brown,W, 71_49 ,9.4
Yale,L, 66_63 ,-4.9
Columbia,W, 81_58 ,14.4
Cornell,L, 85_82 ,-1.4
