Opponent,Results,Score,PlusMinus
Nebraska Omaha,W, 68_54 ,7.5
Texas Southern,W, 69_63 ,-1
Tennessee Martin,W, 103_62 ,22.6
Gardner Webb,W, 74_52 ,16.1
Oral Roberts,W, 68_59 ,7.1
South Carolina,W, 70_47 ,14
West Virginia,L, 75_63 ,-6
Central Arkansas,W, 95_69 ,16
Oklahoma St.,W, 80_61 ,10
Oklahoma,W, 80_75 ,0.1
VCU,W, 73_63 ,11.2
Abilene Christian,W, 84_66 ,10.3
East Carolina,W, 75_69 ,5.2
Mississippi,W, 74_54 ,11.2
Memphis,W, 76_67 ,9.6
Connecticut,W, 89_86 2OT,4.4
Temple,L, 65_53 ,-0.1
Houston,L, 65_54 ,-10
South Florida,W, 56_43 ,2.4
UCF,W, 87_79 ,6.8
Tulsa,L, 54_51 ,2.5
Cincinnati,L, 80_79 ,-2.8
Houston,L, 76_43 ,-14.1
UCF,W, 75_58 ,11.5
Tulane,W, 82_57 ,18.7
South Florida,W, 65_55 ,2
Cincinnati,L, 67_64 ,-1.5
Temple,W, 72_69 ,0.6
SMU,W, 66_62 ,-8.3
Memphis,L, 68_60 ,-6.3
Tulsa,W, 79_57 ,10.8
