Opponent,Results,Score,PlusMinus
LeTourneau,W, 89_70 ,-
North Carolina Central,W, 94_64 ,7.8
Niagara,W, 89_80 ,6.7
Drexel,W, 82_67 ,13.5
Rutgers,L, 69_57 ,-9
Duke,W, 85_83 OT,-3.9
Arkansas St.,W, 76_57 ,4.1
Arlington Baptist,W, 114_49 ,-
Alabama,L, 78_68 ,-3.7
Louisiana Monroe,W, 66_59 ,-2.2
Houston Baptist,W, 96_68 ,15.1
McNeese St.,W, 81_73 ,6.9
Paul Quinn,W, 94_62 ,-
Southeastern Louisiana,W, 82_71 ,7
New Orleans,W, 87_68 ,6.7
Texas A&M Corpus Chris,L, 73_72 ,-3.7
Central Arkansas,W, 77_76 ,4.3
Incarnate Word,W, 80_56 ,6.9
Northwestern St.,W, 69_62 ,8.6
Lamar,W, 70_62 ,-2.1
Abilene Christian,W, 71_61 ,3.1
Sam Houston St.,W, 81_76 ,-2.7
Nicholls St.,W, 70_64 ,6.8
New Orleans,W, 81_74 ,11.4
Texas A&M Corpus Chris,W, 75_67 ,3.1
Central Arkansas,W, 83_68 ,12.6
Incarnate Word,W, 80_56 ,9
Northwestern St.,W, 90_59 ,14.4
Lamar,W, 95_76 ,7.7
Abilene Christian,W, 77_72 ,1
Sam Houston St.,W, 68_57 ,1.5
