Opponent,Results,Score,PlusMinus
Sacred Heart,W, 106_60 ,23
NJIT,W, 76_47 ,10
Northwestern,L, 72_63 ,-6.9
Saint Peter's,W, 68_47 ,14.3
Merrimack,W, 93_56 ,3
Penn,L, 81_75 ,-9
Long Beach St.,L, 66_65 ,7.3
College of Charleston,L, 63_55 ,-0.2
Pepperdine,W, 80_77 ,2.3
Rhode Island,L, 75_61 ,-4
Stony Brook,W, 82_78 ,7.3
Florida,L, 83_51 ,-12.6
Texas,W, 70_48 ,10.9
Georgetown,W, 76_60 ,19.8
DePaul,W, 66_65 ,2.1
Marquette,W, 81_80 OT,2.4
Butler,L, 70_58 ,-8.4
St. John's,W, 63_58 ,2.6
Creighton,L, 78_74 ,-0.1
Seton Hall,L, 73_64 ,-4.5
Villanova,L, 64_60 ,-4.3
Butler,W, 65_61 ,1
Creighton,W, 73_56 ,0.2
Xavier,L, 64_58 ,-0.2
St. John's,L, 80_69 ,-7.6
Seton Hall,W, 74_71 ,10.7
Georgetown,W, 73_63 ,-0.4
Marquette,W, 84_72 ,10.7
Villanova,W, 58_54 ,6.3
Xavier,W, 80_74 ,6.6
DePaul,W, 93_55 ,19.2
