Opponent,Results,Score,PlusMinus
Virginia Tech,L, 67_60 ,1.2
Presbyterian,W, 79_45 ,16.6
Colgate,W, 81_68 ,2.8
Detroit,W, 87_65 ,7.9
Alabama A&M,W, 87_51 ,21.9
TCU,W, 62_60 OT,-2.9
Colorado,L, 71_67 ,3.4
Minnesota,L, 78_60 ,-9.6
Florida St.,L, 72_53 ,-1.9
South Carolina,L, 67_54 ,-4.6
Jacksonville,W, 68_39 ,9
Yale,L, 54_45 ,-1.6
Miami FL,L, 73_68 OT,3
North Carolina St.,W, 81_70 ,5.8
North Carolina,W, 79_76 OT,-6
Duke,W, 79_72 ,2.8
North Carolina St.,L, 60_54 ,-6.8
Wake Forest,W, 71_68 ,-2.6
Louisville,L, 80_62 ,-15.9
Syracuse,W, 71_70 ,-0
Wake Forest,L, 56_44 ,-5
Virginia,L, 51_44 ,-7.7
Notre Dame,L, 61_57 ,-1
Pittsburgh,W, 72_52 ,7.6
Louisville,W, 77_62 ,13
Boston College,W, 82_64 ,13.1
Georgia Tech,L, 68_59 ,-2.5
Florida St.,W, 70_69 ,-3.5
Virginia Tech,L, 70_58 ,-3.7
Georgia Tech,L, 65_62 ,-1.2
Miami FL,W, 69_64 ,1.9
