Opponent,Results,Score,PlusMinus
Coastal Carolina,W, 75_74 ,-0.4
Central Penn,W, 101_47 ,-
UNC Wilmington,L, 81_76 OT,-2.1
The Citadel,W, 87_73 ,10.7
Jacksonville,W, 62_57 ,8
Georgia Southern,L, 84_74 ,0.4
Florida Gulf Coast,W, 51_46 ,1.7
North Dakota,W, 58_56 ,1.2
East Carolina,L, 79_67 ,-8.4
Elon,W, 60_46 ,8.2
JWU Charlotte,W, 82_59 ,-
Ohio,W, 63_55 ,2
Gardner Webb,L, 67_65 ,0.8
Winthrop,L, 87_72 ,-9.5
UNC Asheville,W, 64_62 ,5.9
Radford,L, 68_63 ,-4.2
Charleston Southern,L, 77_62 ,-8.4
Longwood,W, 68_58 ,5.4
Presbyterian,L, 85_79 ,-0.5
Hampton,L, 83_74 ,0
High Point,L, 62_57 ,7.9
USC Upstate,L, 91_74 ,-4.5
Winthrop,L, 62_53 ,-1.1
Presbyterian,W, 79_62 ,9.9
Longwood,L, 57_56 ,0.2
Hampton,W, 75_49 ,12
Radford,L, 73_60 ,-0.5
Charleston Southern,W, 66_51 ,13.4
Gardner Webb,L, 73_61 ,-5.1
UNC Asheville,W, 78_69 ,7.2
UNC Asheville,L, 72_68 ,-2
