Opponent,Results,Score,PlusMinus
College of Charleston,L, 74_55 ,-5
Truett-McConnell,W, 103_62 ,-
North Carolina Central,L, 73_64 ,-7.2
Virginia Tech,L, 80_57 ,-7.6
Akron,L, 76_45 ,-12.3
Louisville,L, 76_50 ,-4.6
Youngstown St.,L, 66_61 ,-3.5
Charlotte,L, 83_47 ,-16
Eastern Kentucky,W, 79_67 ,12.4
Furman,L, 84_72 ,-7.8
South Carolina St.,W, 73_70 ,0
Bob Jones,W, 92_74 ,-
VMI,W, 91_82 ,2.1
Charleston Southern,L, 89_75 ,-8.7
Longwood,W, 73_56 ,9.6
Hampton,W, 83_73 ,4.9
Radford,L, 63_59 ,1.3
Gardner Webb,L, 83_67 ,-13.8
High Point,L, 70_62 ,-2.9
Winthrop,L, 79_53 ,-5.1
UNC Asheville,W, 80_63 ,6.4
Presbyterian,W, 77_74 ,-1.5
Campbell,W, 91_74 ,4.5
UNC Asheville,L, 84_71 ,-4
Gardner Webb,L, 88_57 ,-12.4
Charleston Southern,W, 66_52 ,0.8
High Point,L, 62_54 ,1
Longwood,L, 68_58 ,-7.9
Radford,L, 81_60 ,-10.5
Winthrop,L, 90_82 ,-2.7
Hampton,W, 90_79 ,-3.3
High Point,W, 69_59 ,11.9
Winthrop,L, 106_70 ,-13.4
