Opponent,Results,Score,PlusMinus
UNLV,L, 86_71 ,-9.1
Manchester,W, 91_80 ,-
Southeast Missouri St.,L, 79_78 ,-3.1
Miami OH,L, 84_80 ,-2.3
Stetson,W, 79_55 ,7.6
Kent St.,L, 75_68 ,3
Ohio St.,L, 85_46 ,-16.1
Ohio Northern,W, 81_47 ,-
Niagara,W, 77_54 ,4.7
Grand Canyon,W, 71_60 ,7.1
Eastern Illinois,W, 74_69 ,0.8
Illinois Chicago,L, 62_49 ,-10.7
Judson (IL),W, 69_33 ,-
IUPUI,L, 74_65 ,-7.6
Iowa St.,L, 89_59 ,-13.7
South Dakota,W, 70_59 ,0.4
North Dakota,L, 83_69 ,-5.5
Western Illinois,W, 77_69 ,5.9
South Dakota St.,L, 70_61 ,-13.9
Oral Roberts,L, 92_68 ,-6.7
South Dakota,L, 83_60 ,-14.7
Nebraska Omaha,L, 75_71 ,-4.8
North Dakota,W, 72_68 ,5.6
North Dakota St.,L, 71_60 ,-1.8
Western Illinois,W, 75_69 ,5.5
Denver,W, 70_63 ,9.9
North Dakota St.,L, 80_70 ,-7.3
South Dakota St.,L, 75_64 ,0.3
Nebraska Omaha,L, 61_59 ,-1.5
Denver,W, 58_51 ,8.6
Oral Roberts,L, 72_66 ,-2.9
South Dakota St.,W, 77_74 ,3.5
North Dakota,L, 73_56 ,-8.7
