Opponent,Results,Score,PlusMinus
High Point,W, 70_56 ,11.4
American,W, 79_70 ,-2.7
Wofford,W, 80_79 ,-0.1
Hampton,W, 78_65 ,5.7
Oklahoma,L, 75_70 ,3.5
Stanford,L, 81_50 ,-11.7
Morehead St.,W, 95_84 ,10.6
Buffalo,L, 88_77 ,-7.5
Old Dominion,W, 63_46 ,6.2
Fairfield,W, 62_58 ,2.5
Goucher,W, 90_30 ,-
Saint Joseph's,L, 84_69 ,-9.1
St. Francis PA,L, 78_72 ,0
Elon,W, 74_73 ,1.2
Hofstra,W, 88_61 ,16.8
Northeastern,W, 66_64 ,4.1
UNC Wilmington,W, 79_63 ,8.5
College of Charleston,W, 67_56 ,6.1
Delaware,W, 77_68 ,4.5
Drexel,L, 84_57 ,-9
James Madison,W, 88_75 ,14.7
Towson,L, 70_58 ,-5.4
Northeastern,W, 59_58 ,-2.8
Hofstra,L, 83_60 ,-9
College of Charleston,L, 68_50 ,-5.3
UNC Wilmington,L, 70_64 ,1.5
Drexel,W, 77_72 ,6.8
Delaware,W, 81_77 ,-0.9
Towson,W, 61_51 ,6.2
James Madison,W, 78_74 ,4.3
Elon,W, 86_79 ,6.7
Elon,L, 68_63 ,-6.3
