Opponent,Results,Score,PlusMinus
Ball St.,W, 79_75 ,11.5
Kentucky,W, 67_64 ,2.9
Ind.-Kokomo,W, 89_71 ,-
SMU,L, 59_57 ,-1
East Carolina,L, 85_68 ,-8.5
George Washington,L, 78_70 ,-6.4
Morgan St.,W, 115_112 2OT,-2.1
IUPUI,W, 70_64 ,-2.3
Western Illinois,W, 90_86 ,0.9
Miami OH,W, 101_87 ,3.3
Green Bay,W, 72_62 ,10.5
Jacksonville St.,L, 85_59 ,-14.7
Murray St.,W, 78_76 OT,4.9
Missouri St.,L, 65_52 ,1.3
Valparaiso,L, 81_79 OT,-2.8
Bradley,L, 72_52 ,-13.4
Loyola Chicago,L, 78_44 ,-11.4
Indiana St.,L, 65_42 ,-9.3
Missouri St.,L, 68_58 ,0.1
Drake,L, 73_50 ,-13.2
Valparaiso,L, 67_65 ,-8.8
Illinois St.,L, 77_66 ,-1.5
Northern Iowa,L, 80_68 ,-7.7
Southern Illinois,L, 64_60 OT,-1.7
Bradley,L, 69_58 ,-4.9
Loyola Chicago,L, 73_66 ,-8.7
Drake,L, 85_80 ,0
Southern Illinois,L, 70_53 ,-3.4
Indiana St.,L, 64_62 ,1.5
Northern Iowa,L, 84_64 ,-8.6
Illinois St.,L, 71_60 ,-5.2
Valparaiso,L, 58_55 ,-3.5
