Opponent,Results,Score,PlusMinus
Johnson (FL),W, 110_68 ,-
Texas Tech,L, 79_44 ,-12.5
Nebraska Omaha,L, 90_61 ,-14.2
Trinity Baptist,W, 100_42 ,-
Incarnate Word,W, 83_58 ,7.8
Eastern Illinois,W, 66_63 ,1.4
Georgia Tech,L, 68_65 ,1.9
Stetson,L, 72_67 ,-6.1
Jacksonville,L, 82_60 ,-14.1
Cal Baptist,L, 87_68 ,-8.4
UCF,L, 70_65 ,3
Marist,W, 85_56 ,11.8
Saint Louis,L, 77_67 ,-4.4
Norfolk St.,L, 85_72 ,-10.2
Howard,W, 102_73 ,13.6
Coppin St.,W, 85_80 ,2.7
Morgan St.,W, 85_78 ,5.5
North Carolina Central,L, 86_59 ,-13.9
North Carolina A&T,L, 98_95 ,-1.4
South Carolina St.,W, 78_74 ,4.9
Florida A&M,L, 73_67 ,-4.5
North Carolina A&T,W, 78_73 ,10.4
Howard,W, 87_68 ,4.7
Maryland Eastern Shore,L, 66_58 ,-13.1
Delaware St.,W, 71_70 ,5.8
South Carolina St.,W, 69_65 OT,-0.3
Norfolk St.,W, 78_55 ,7.6
North Carolina Central,L, 71_68 OT,2.9
Florida A&M,W, 72_70 OT,2
