Opponent,Results,Score,PlusMinus
Davenport,L, 82_73 ,-
Illinois,L, 83_71 ,-7.5
San Diego St.,L, 86_61 ,-11.4
Arkansas Pine Bluff,W, 67_54 ,7.5
Montana St.,W, 69_56 ,-0.7
Valparaiso,L, 78_74 ,-1.4
Fordham,L, 70_58 ,-5.1
Illinois St.,W, 68_63 ,3.5
Fort Wayne,L, 71_60 ,-7.1
Mount St. Mary's,W, 75_67 OT,-1
Liberty,L, 70_61 ,-2.1
Northern Iowa,L, 82_58 ,-14.5
New Mexico,L, 91_71 ,-9.7
Eastern Illinois,W, 85_63 ,11.8
Cal St. Bakersfield,L, 69_62 ,1.2
Cal Baptist,L, 61_57 ,-5.4
Chicago St.,W, 76_64 ,13.8
UMKC,W, 69_66 ,3.9
Seattle,W, 80_77 ,2.9
Utah Valley,L, 73_69 ,-2.6
UT Rio Grande Valley,W, 87_79 ,4.3
New Mexico St.,L, 72_52 ,-12.7
Cal Baptist,W, 103_98 ,5
UMKC,W, 71_66 OT,0
Chicago St.,W, 71_47 ,10.3
Seattle,L, 95_89 ,-8.5
Utah Valley,L, 92_80 ,-8.4
New Mexico St.,L, 67_53 ,-12.8
UT Rio Grande Valley,L, 88_80 ,-6.9
Cal St. Bakersfield,W, 64_61 ,5.9
