Opponent,Results,Score,PlusMinus
Louisiana Col.,W, 64_41 ,-
Alcorn St.,W, 73_72 OT,4.8
Texas A&M,L, 63_57 ,0.6
Mississippi St.,L, 62_45 ,-9.4
Northwestern St.,W, 77_69 ,8.2
Millsaps,W, 86_63 ,-
Grambling St.,L, 66_61 ,-1.5
Stephen F. Austin,L, 66_59 ,2.2
Little Rock,L, 73_72 ,-0.8
Arkansas St.,L, 62_59 ,1.7
Butler,L, 67_36 ,-13.7
Troy,W, 79_63 ,2.9
South Alabama,W, 69_49 ,14.2
Coastal Carolina,L, 93_64 ,-14.6
Georgia Southern,L, 67_56 ,-8.3
Georgia St.,L, 84_62 ,-9.6
Texas St.,L, 64_63 ,2.7
UT Arlington,L, 78_58 ,-9.9
Louisiana Lafayette,L, 81_60 ,-7.5
Texas St.,L, 71_51 ,0.6
UT Arlington,L, 68_54 ,-7.2
Georgia Southern,L, 67_65 ,-1.6
Georgia St.,L, 77_69 ,-6.8
Troy,W, 74_71 ,8.9
South Alabama,L, 50_49 ,5
Arkansas St.,W, 66_52 ,14.1
Louisiana Lafayette,W, 83_77 ,1.4
Little Rock,L, 79_63 ,-11
Appalachian St.,L, 61_57 ,-4.8
