Opponent,Results,Score,PlusMinus
UNC Asheville,W, 78_63 ,10.7
Murray St.,W, 82_63 ,-2.5
Washington,W, 75_62 ,9.1
Alabama St.,W, 76_41 ,10.2
Chattanooga,W, 58_46 ,7.6
Florida St.,L, 60_57 ,-7.5
VCU,W, 72_69 ,3.5
Florida A&M,W, 72_43 ,15.2
Memphis,L, 51_47 ,1.7
Cincinnati,L, 78_66 ,-2
Jacksonville St.,W, 75_53 ,6.9
Wisconsin,L, 68_48 ,-12
LSU,L, 78_64 ,-1.5
Missouri,W, 69_59 ,2.5
South Carolina,W, 56_55 ,0.1
Georgia,L, 80_63 ,-12.9
Vanderbilt,W, 66_45 ,6.9
Mississippi,W, 73_48 ,13.2
Kansas,L, 74_68 ,-3.4
Texas A&M,L, 63_58 ,2.1
Mississippi St.,L, 86_73 ,-3.3
Alabama,W, 69_68 ,-5.2
Kentucky,L, 77_64 ,-6
Arkansas,W, 82_61 ,11.9
South Carolina,L, 63_61 ,1.4
Vanderbilt,W, 65_61 ,2
Auburn,L, 73_66 ,4.2
Arkansas,L, 86_69 ,-10.4
Florida,W, 63_58 ,7.9
Kentucky,W, 81_73 ,-5.8
Auburn,L, 85_63 ,-8
