Opponent,Results,Score,PlusMinus
Oklahoma St.,L, 80_75 ,-6.9
Houston Baptist,W, 95_81 ,5.1
Tulsa,L, 74_67 ,-2.7
Iowa,L, 87_74 ,-12.6
Rogers St.,W, 73_60 ,-
Wichita St.,L, 68_59 ,-7.1
Southwestern Christ.,W, 99_45 ,-
Creighton,L, 72_60 ,-11.9
Haskell,W, 95_55 ,-
Central Okla.,W, 69_57 ,-
Chicago St.,W, 97_59 ,19
Missouri St.,W, 82_72 ,1.5
BYU,L, 79_73 ,-4.8
South Dakota St.,L, 96_79 ,-10.4
Nebraska Omaha,L, 74_67 ,0.3
North Dakota St.,W, 79_73 ,3.9
North Dakota,W, 88_73 ,5.7
Western Illinois,W, 87_70 ,4.2
Fort Wayne,W, 92_68 ,6.7
South Dakota,L, 91_80 ,-3.3
South Dakota St.,L, 76_61 ,-7
Denver,W, 86_77 ,5.9
North Dakota,L, 74_68 ,-2.1
North Dakota St.,L, 83_76 ,-5.4
Nebraska Omaha,W, 81_78 OT,-0.1
South Dakota,W, 94_80 ,10.5
Denver,L, 100_96 OT,0.4
Western Illinois,W, 113_70 ,19.7
Fort Wayne,W, 72_66 ,2.9
Nebraska Omaha,W, 79_52 ,5.4
North Dakota St.,L, 75_69 ,-2.9
