Opponent,Results,Score,PlusMinus
South Carolina,L, 77_55 ,-8.7
Carver,W, 95_64 ,-
Indiana,L, 91_65 ,-6.9
Samford,W, 61_55 ,3.6
South Dakota St.,L, 78_73 ,-2.3
Louisiana Tech,L, 82_61 ,-8.4
Mississippi Valley St.,W, 73_50 ,7.4
Morehead St.,W, 67_57 ,6.2
Troy,L, 71_63 ,-4.9
Birmingham-So.,W, 78_50 ,-
UAB,L, 63_56 ,-3.7
Alabama A&M,L, 92_80 ,-1.5
Florida St.,L, 88_71 ,-16.3
Jacksonville,W, 62_57 ,-2.8
North Florida,L, 81_65 ,-10.4
Liberty,L, 63_52 ,-7.3
Lipscomb,W, 82_69 ,-3.1
Stetson,L, 54_49 ,-8.9
Florida Gulf Coast,W, 70_65 ,0.5
Kennesaw St.,W, 78_58 ,18.2
NJIT,W, 78_74 ,1
Jacksonville,L, 85_83 ,-4.8
Lipscomb,L, 73_71 ,-3.3
Liberty,L, 74_56 ,-15.9
Stetson,L, 75_64 ,-5.7
North Florida,L, 80_67 ,-10.4
Kennesaw St.,W, 65_46 ,13.9
NJIT,W, 72_65 ,2.5
Florida Gulf Coast,W, 78_73 OT,-1
Stetson,L, 82_72 ,0.3
