Opponent,Results,Score,PlusMinus
Oregon St.,L, 87_67 ,-8.8
New Mexico,L, 97_70 ,-8.1
Pepperdine,L, 94_82 ,-9
Auburn,L, 116_70 ,-24.5
Richmond,L, 90_62 ,-25.5
Colgate,L, 64_56 ,-1.9
Green Bay,L, 85_84 ,-6.8
Fresno St.,W, 73_72 ,-3.3
Portland,W, 71_64 ,1
Portland St.,L, 73_67 ,1.4
North Dakota St.,L, 71_62 ,-4.5
Pacific,L, 79_73 ,-9.6
San Francisco St.,W, 85_50 ,-
Boise St.,L, 103_72 ,-11.3
Morgan St.,W, 93_82 ,7.7
St. Katherine,W, 109_75 ,-
Long Beach St.,W, 95_77 ,6.1
Cal Poly,L, 74_56 ,-8
UC Riverside,W, 80_68 ,4.8
UC Davis,L, 66_62 ,-3.2
UC Santa Barbara,W, 83_75 ,2.9
Cal St. Fullerton,L, 82_75 ,-3.9
UC Santa Barbara,W, 79_67 ,5.2
Hawaii,L, 80_75 ,6.8
UC Riverside,W, 61_59 ,4.6
Cal Poly,W, 81_73 ,8.9
UC Davis,L, 110_98 ,-5.6
UC Irvine,L, 87_64 ,-10.4
Long Beach St.,W, 73_64 ,6.5
Cal St. Fullerton,W, 99_92 ,7.7
UC Irvine,W, 72_70 ,2.3
Hawaii,W, 86_82 ,-1.2
