Opponent,Results,Score,PlusMinus
North Florida,W, 74_59 ,12.6
Florida St.,L, 63_51 ,-5.4
Towson,W, 66_60 ,0.7
Connecticut,L, 62_59 ,-1.6
Saint Joseph's,W, 70_62 ,11
Miami FL,W, 78_58 ,5.5
Xavier,W, 70_65 ,6.4
Marshall,W, 73_67 ,1.4
Butler,L, 76_62 ,-5.6
Providence,W, 83_51 ,12.6
Utah St.,L, 65_62 ,-1.2
Long Beach St.,W, 102_63 ,23.1
Alabama,W, 104_98 2OT,-6.5
South Carolina,W, 81_68 ,2.8
Missouri,L, 91_75 ,-11.2
Mississippi,W, 71_55 ,10.2
Auburn,W, 69_47 ,6.8
LSU,L, 84_82 ,0
Baylor,L, 72_61 ,-6.4
Mississippi St.,L, 78_71 ,4.9
Vanderbilt,W, 61_55 ,7.6
Georgia,W, 81_75 ,-4.7
Mississippi,L, 68_51 ,-8
Texas A&M,W, 78_61 ,4.9
Vanderbilt,W, 84_66 ,16.9
Arkansas,W, 73_59 ,7.9
Kentucky,L, 65_59 ,-2.1
LSU,W, 81_66 ,11.4
Tennessee,L, 63_58 ,-7.9
Georgia,W, 68_54 ,-1.8
Kentucky,L, 71_70 ,7.7
