Opponent,Results,Score,PlusMinus
Flagler,W, 92_81 ,-
Miami FL,L, 74_60 ,-5.3
Alabama,L, 78_59 ,-10.8
Palm Beach,W, 84_79 ,-
Florida Gulf Coast,L, 72_70 OT,9.1
Holy Cross,W, 87_69 ,12.6
Illinois Chicago,W, 71_70 ,1.1
St. Bonaventure,L, 71_64 ,5.6
Canisius,W, 62_59 ,2.1
High Point,W, 81_64 ,6.9
Tampa,W, 84_35 ,-
Mercer,W, 65_50 ,6.2
South Florida,L, 60_58 ,-2.7
UTSA,W, 79_64 ,13.3
UTEP,W, 59_56 ,-0.9
Rice,W, 81_76 ,7.9
North Texas,L, 81_58 ,-5.9
Middle Tennessee,W, 97_94 OT,0.1
UAB,L, 68_65 ,-2
Charlotte,L, 70_68 ,7.4
Old Dominion,L, 65_55 ,-5.2
Western Kentucky,W, 69_65 ,-2.3
Marshall,W, 91_73 ,8.3
FIU,L, 69_50 ,-11.6
FIU,L, 66_59 ,2.9
Southern Miss,L, 68_66 ,0.2
Louisiana Tech,L, 81_68 ,-14.7
UAB,W, 65_58 ,-1.1
UTSA,W, 80_71 ,15
Old Dominion,L, 85_80 OT,-5.1
Marshall,L, 94_82 ,-5.9
Old Dominion,W, 66_56 ,2.2
