Opponent,Results,Score,PlusMinus
Valley Forge,W, 134_46 ,-
Florida Gulf Coast,W, 65_61 ,-5.1
St. Mary's MD,W, 79_57 ,-
Georgian Court,W, 60_48 ,-
LSU,L, 77_50 ,-7.8
Eastern Michigan,L, 62_45 ,-9
Nicholls St.,L, 82_72 ,-13.2
Drexel,W, 85_60 ,7.5
American,L, 85_61 ,-11.5
St. Francis PA,L, 63_60 ,-4.9
Towson,L, 77_71 ,-0.2
Coppin St.,W, 86_77 ,10.8
Georgetown,L, 81_55 ,-14.9
George Mason,L, 69_53 ,-9.7
Penn St.-York,W, 89_57 ,-
UMass Lowell,L, 86_73 OT,1.4
Binghamton,L, 79_75 ,-2
Vermont,L, 74_50 ,-8.8
New Hampshire,L, 65_60 ,-8.2
Hartford,W, 69_60 ,-2.4
Maine,W, 63_53 ,2.5
Albany,L, 67_63 ,-2.6
Stony Brook,L, 74_63 ,-6.1
Hartford,W, 70_59 ,4.3
UMass Lowell,W, 60_50 ,-2.8
New Hampshire,W, 65_59 ,5.1
Albany,W, 69_50 ,11.6
Vermont,W, 66_64 ,1.6
Binghamton,L, 76_74 ,-0.8
Maine,L, 74_48 ,-9.2
Stony Brook,W, 75_67 ,3.6
New Hampshire,W, 73_67 ,3
Vermont,L, 81_74 ,-3.6
