Opponent,Results,Score,PlusMinus
Champion Chris.,W, 86_40 ,-
Arlington Baptist,W, 106_61 ,-
Duquesne,L, 66_56 ,-1.8
Mount St. Mary's,W, 76_61 ,12.8
Utah Valley,W, 74_68 ,1.2
Kentucky,L, 81_56 ,-13.4
UAB,L, 57_48 ,-3.7
Texas Southern,L, 76_73 ,0.2
Rice,W, 73_60 ,7.1
Southern-N.O.,W, 73_56 ,-
TCU,L, 79_50 ,-11.9
Southeastern Louisiana,W, 79_73 OT,3.8
Northwestern St.,L, 67_61 ,0.9
New Orleans,W, 74_67 ,5.4
Abilene Christian,L, 74_62 ,1.1
Nicholls St.,L, 61_52 ,-2.2
Houston Baptist,W, 102_92 ,8.5
Sam Houston St.,L, 80_75 OT,1.9
Texas A&M Corpus Chris,L, 64_58 ,2.8
Incarnate Word,W, 89_77 ,8.6
Stephen F. Austin,L, 70_62 ,2.1
McNeese St.,W, 96_91 ,8.3
Central Arkansas,W, 74_67 ,4.4
Abilene Christian,L, 84_49 ,-23.7
Nicholls St.,L, 69_65 ,0.6
Houston Baptist,W, 79_69 ,7.2
Sam Houston St.,W, 77_65 ,5.1
Texas A&M Corpus Chris,W, 79_62 ,9.3
Incarnate Word,W, 86_66 ,12.6
Stephen F. Austin,L, 95_76 ,-7.7
McNeese St.,L, 70_66 ,-7
McNeese St.,W, 80_59 ,8.2
