Opponent,Results,Score,PlusMinus
Alabama St.,W, 84_56 ,13.7
BYU,L, 72_71 ,-5.3
Rice,W, 97_89 ,-3.9
Oregon,L, 78_66 ,-5.3
Houston Baptist,W, 112_73 ,15.9
Texas St.,W, 68_60 ,1.5
South Carolina,W, 76_56 ,9.3
UT Arlington,W, 71_63 ,7.2
Oklahoma St.,L, 61_55 ,-6.8
UTEP,W, 77_57 ,8.6
Portland,W, 81_56 ,13
Georgia Tech,W, 70_59 ,7.8
Washington,W, 75_71 ,-3.9
UCF,W, 78_63 ,5.8
Temple,W, 78_74 ,5.2
Tulsa,L, 63_61 ,0.4
SMU,W, 71_62 ,5.1
Wichita St.,W, 65_54 ,10
Connecticut,W, 63_59 ,-1.9
South Florida,W, 68_49 ,7.1
East Carolina,W, 69_59 ,7.5
Cincinnati,L, 64_62 ,6.4
Tulane,W, 75_62 ,10.4
Wichita St.,W, 76_43 ,14.1
South Florida,W, 62_58 ,4.9
SMU,L, 73_72 OT,-5.9
Tulsa,W, 76_43 ,6.7
Memphis,L, 60_59 ,-1
Cincinnati,W, 68_55 ,4
Connecticut,L, 77_71 ,-2.6
Memphis,W, 64_57 ,1.3
