Opponent,Results,Score,PlusMinus
Furman,L, 70_63 ,-4.1
Western Carolina,L, 71_59 ,-5.5
North Carolina,L, 77_61 ,-4.5
Wichita St.,L, 74_52 ,-16.1
South Carolina,L, 74_69 ,-0.5
Tennessee Martin,W, 81_64 ,1.6
Northern Colorado,W, 67_62 ,8.9
Coker,W, 73_59 ,-
Wofford,L, 81_77 ,-4.2
Kennesaw St.,L, 85_61 ,-4.4
Virginia Tech,L, 73_46 ,-10.9
Bob Jones,W, 94_70 ,-
Campbell,W, 67_65 ,-0.8
Presbyterian,L, 68_62 ,-2.8
Radford,L, 67_64 ,1.1
Winthrop,L, 99_95 3OT,1.1
USC Upstate,W, 83_67 ,13.8
Hampton,W, 81_67 ,8.3
High Point,W, 79_76 OT,-2.8
Charleston Southern,L, 92_83 2OT,0.1
UNC Asheville,W, 70_56 ,7.5
Longwood,L, 84_81 OT,0.6
Presbyterian,L, 65_61 ,-5.8
USC Upstate,W, 88_57 ,12.4
High Point,W, 86_55 ,16.8
Winthrop,W, 74_70 ,3.5
Hampton,L, 87_77 ,-3.7
Campbell,W, 73_61 ,5.1
Charleston Southern,W, 83_74 ,-0.1
Radford,W, 70_62 ,7
UNC Asheville,W, 72_62 ,2.1
Winthrop,L, 78_66 ,-6.4
