Opponent,Results,Score,PlusMinus
Butler,L, 80_47 ,-11.6
Bradley,L, 90_56 ,-17.3
Anderson (IN),W, 72_55 ,-
South Florida,W, 70_53 ,1.8
Loyola Chicago,L, 85_62 ,-8.5
Loyola MD,L, 81_77 ,-2.9
Southern,L, 83_77 ,1.2
Evansville,L, 70_64 ,2.3
Morehead St.,L, 56_51 ,-3.9
Ball St.,L, 102_54 ,-11.7
Ind.-South Bend,W, 80_60 ,-
Fort Wayne,W, 74_65 ,7.6
Fresno St.,L, 95_64 ,-17.2
Youngstown St.,L, 83_73 ,-2.2
Cleveland St.,L, 82_80 ,5.7
Milwaukee,L, 78_74 ,1.7
Green Bay,W, 93_78 ,14.6
Wright St.,L, 84_70 ,-14.3
Northern Kentucky,L, 96_71 ,-8.8
Illinois Chicago,L, 75_66 ,-8.6
Detroit,L, 76_64 ,-12.6
Oakland,W, 89_85 OT,3.3
Cleveland St.,L, 72_62 ,-6.3
Youngstown St.,L, 91_76 ,-9.7
Green Bay,L, 91_85 ,-11
Milwaukee,L, 80_79 OT,-5.3
Northern Kentucky,L, 84_70 ,-3.6
Wright St.,L, 106_66 ,-24.2
Illinois Chicago,L, 77_72 ,-5.5
Oakland,W, 71_68 ,-0.8
Detroit,L, 90_88 ,1
Illinois Chicago,L, 93_59 ,-23.6
