Opponent,Results,Score,PlusMinus
Massachusetts,L, 79_64 ,-6.2
LIU Brooklyn,W, 87_74 ,-0.5
Ohio St.,L, 76_56 ,-10.1
UMass Boston,W, 88_45 ,-
Jacksonville,L, 80_78 ,-2
Merrimack,L, 60_58 ,-5
Dartmouth,L, 80_75 OT,-9.5
Brown,W, 75_63 ,-0.7
Central Connecticut,W, 73_71 ,0.5
Sacred Heart,L, 89_86 ,2.2
St. Francis NY,W, 94_63 ,7.8
NJIT,W, 72_66 ,3
Boston University,L, 74_62 ,-8.3
Loyola MD,L, 93_81 ,-3.2
Michigan,L, 86_60 ,-15.2
UMBC,W, 86_73 OT,-1.4
Hartford,L, 80_68 ,-3.5
Binghamton,W, 85_66 ,6.2
Maine,L, 104_98 OT,-0.3
Albany,L, 101_75 ,-6.9
Vermont,L, 92_62 ,-12.7
Stony Brook,L, 84_76 ,0.8
New Hampshire,W, 77_75 ,6.5
Stony Brook,L, 77_70 ,-1
UMBC,L, 60_50 ,2.8
Maine,W, 71_63 ,1.2
Hartford,W, 74_67 ,3.3
Binghamton,L, 86_84 ,-4.2
Albany,W, 88_69 ,7.4
Vermont,L, 94_77 ,-15.4
New Hampshire,W, 63_54 ,8.5
Hartford,L, 89_75 ,-5.9
