Opponent,Results,Score,PlusMinus
Rhodes,W, 104_55 ,-
Middle Tennessee,L, 73_70 ,-2.9
Tennessee St.,L, 79_78 ,-1.3
Duquesne,L, 58_36 ,-7.6
Belmont,L, 73_67 ,-5.1
Navy,W, 65_61 ,1.3
Tennessee Tech,W, 78_65 ,2.9
Xavier,L, 87_62 ,-9.6
Belmont,L, 80_75 ,-1.9
Trevecca Nazarene,W, 96_72 ,-
Tennessee Tech,W, 78_60 ,-1.6
Vermont,L, 86_63 ,-9.8
Auburn,L, 86_59 ,-9.7
Stetson,W, 66_63 ,1.1
Florida Gulf Coast,L, 68_61 ,-10.2
Kennesaw St.,W, 85_73 ,9.7
North Alabama,L, 82_69 ,3.1
NJIT,L, 75_57 ,-11.2
Liberty,L, 67_60 ,-3
Jacksonville,L, 89_85 OT,-3.7
North Florida,W, 85_73 ,1.5
Stetson,L, 55_53 ,-1.4
North Alabama,W, 73_71 ,3.3
Kennesaw St.,W, 72_66 ,0.6
NJIT,W, 77_63 ,8.9
Florida Gulf Coast,W, 64_54 ,8.7
Jacksonville,W, 68_67 ,-3.4
North Florida,L, 82_74 ,-10.9
Liberty,W, 77_71 ,10.5
Florida Gulf Coast,W, 68_63 ,1.1
North Florida,W, 73_71 ,3.7
Liberty,L, 73_57 ,-11.4
