Opponent,Results,Score,PlusMinus
Olivet Nazarene,W, 75_72 ,-
Memphis,L, 92_46 ,-23.1
Ball St.,L, 67_48 ,-8.8
Bradley,L, 65_56 ,-1.9
Robert Morris,W, 72_62 ,-1.8
Mercer,L, 72_68 ,-8.1
Canisius,L, 94_64 ,-20.7
Florida Atlantic,L, 71_70 ,-1.1
San Diego,W, 89_83 ,8.4
Fort Wayne,W, 62_49 ,10.7
DePaul,L, 86_65 ,-7.1
Illinois St.,L, 67_66 ,-2
UC Irvine,W, 76_67 ,12.1
Cleveland St.,W, 71_66 ,4.1
Youngstown St.,L, 70_64 ,-4.4
Green Bay,L, 85_71 ,-4.5
Milwaukee,L, 64_62 ,2.8
Northern Kentucky,L, 68_52 ,-1.3
Wright St.,W, 76_72 ,8.1
IUPUI,W, 75_66 ,8.6
Oakland,W, 80_50 ,14
Detroit,L, 70_69 ,-2.5
Youngstown St.,W, 90_83 OT,-3.3
Cleveland St.,W, 64_62 ,1.6
Milwaukee,L, 74_57 ,-9.5
Green Bay,W, 71_58 ,10.1
Wright St.,L, 75_58 ,-8.9
Northern Kentucky,W, 73_43 ,17.1
IUPUI,W, 77_72 ,5.5
Detroit,W, 84_67 ,4
Oakland,L, 68_66 ,1.9
IUPUI,W, 93_59 ,23.6
Youngstown St.,W, 67_61 ,3.8
Wright St.,W, 73_56 ,12.9
Northern Kentucky,L, 71_62 ,-8.4
