Opponent,Results,Score,PlusMinus
Georgia Tech,L, 82_81 OT,5.2
Detroit,W, 84_65 ,11.7
FIU,W, 86_77 ,1.2
St. Francis NY,W, 95_64 ,11.4
Alcorn St.,W, 87_64 ,14.7
Little Rock,W, 74_58 ,15.4
Memphis,L, 83_78 ,-7.3
Wisconsin,W, 69_54 ,5.1
Wake Forest,W, 91_82 ,9.8
UNC Greensboro,W, 80_77 ,5.1
Auburn,L, 79_73 ,-1.8
The Citadel,W, 83_63 ,14.3
Appalachian St.,W, 72_60 ,5.5
Clemson,L, 81_70 ,-5.8
Notre Dame,W, 73_68 ,-4.5
Virginia Tech,L, 72_58 ,-3.6
Miami FL,W, 80_63 ,4.4
Clemson,W, 60_54 ,6.8
Virginia,W, 53_51 ,2.7
Georgia Tech,L, 64_58 ,-1.8
North Carolina,L, 75_65 ,-2.9
Louisville,L, 77_57 ,-6.9
Miami FL,W, 83_72 ,5.2
Syracuse,W, 79_74 ,0.8
Boston College,L, 71_68 ,-5.5
Duke,W, 88_66 ,12.4
Florida St.,L, 67_61 ,-1.4
North Carolina,L, 85_79 ,0.1
Pittsburgh,W, 77_73 ,-1.5
Duke,L, 88_69 ,-1.5
Wake Forest,W, 84_64 ,10.7
Pittsburgh,W, 73_58 ,6.6
