Opponent,Results,Score,PlusMinus
Florida A&M,W, 65_52 ,15
South Dakota,L, 81_75 ,-6.1
Pacific,W, 72_67 ,-1
Portland St.,W, 83_75 ,4.9
Illinois,L, 66_53 ,-3.1
New Orleans,W, 79_71 ,2.6
San Francisco,W, 85_75 ,4.9
Hawaii Pacific,W, 58_41 ,-
Oregon,L, 89_64 ,-4.4
Samford,W, 94_73 ,14.4
UTEP,W, 67_63 ,-2.3
Washington,L, 72_61 ,-6.9
Georgia Tech,L, 70_53 ,0.3
Maine,W, 91_51 ,16.9
Cal St. Fullerton,W, 75_69 ,8.4
UC Irvine,L, 74_60 ,-8.4
Cal Poly,W, 65_61 ,8.9
UC Santa Barbara,W, 70_63 ,3.7
UC Davis,W, 76_75 ,1.9
Cal St. Northridge,W, 80_75 ,-6.8
UC Santa Barbara,L, 76_66 ,-6
Cal Poly,L, 79_75 OT,1
Long Beach St.,L, 50_49 ,-1.6
UC Irvine,L, 70_63 ,-4
UC Riverside,W, 56_55 ,3.5
Long Beach St.,L, 64_60 ,-6.1
Cal St. Fullerton,W, 70_59 ,3.7
UC Riverside,L, 49_43 ,-0.5
UC Davis,W, 67_65 ,-2.8
Cal St. Northridge,L, 86_82 ,1.2
