Opponent,Results,Score,PlusMinus
Valparaiso,L, 79_77 ,0.4
Marshall,W, 96_70 ,14.9
Robert Morris,W, 70_56 ,9.8
Howard,W, 112_68 ,13.1
Notre Dame,L, 64_62 OT,0.9
Northwestern Ohio,W, 100_41 ,-
Oakland,W, 65_63 ,2.4
Cleveland St.,W, 80_65 ,8.6
Marshall,W, 82_72 ,4.7
Detroit,W, 80_72 ,-1.5
UMKC,L, 72_57 ,-11.3
Wright St.,L, 79_72 ,-4.8
Bradley,L, 78_66 ,-6.7
Ball St.,L, 61_57 ,-2.5
Kent St.,L, 84_77 ,-2.7
Western Michigan,W, 67_59 ,4.4
Central Michigan,L, 74_67 ,1
Akron,W, 99_89 ,1.7
Ohio,W, 83_74 ,6.7
Bowling Green,L, 85_79 ,-3.3
Kent St.,L, 83_70 ,3.8
Eastern Michigan,L, 61_57 ,-2
Northern Illinois,L, 66_61 ,-1.2
Bowling Green,L, 85_83 ,-3.4
Miami OH,W, 65_57 ,1.1
Buffalo,L, 83_67 ,-13.1
Western Michigan,W, 68_59 ,-0.4
Central Michigan,W, 93_81 ,1.5
Ball St.,W, 69_63 ,-0.3
Northern Illinois,L, 71_50 ,-11.7
Eastern Michigan,W, 79_57 ,7.6
Western Michigan,W, 76_73 ,10.9
