Opponent,Results,Score,PlusMinus
Lehigh,W, 66_62 ,7.3
Hofstra,L, 94_74 ,-13.1
Kansas St.,L, 73_54 ,-2.3
Kansas,L, 112_57 ,-27.6
Pittsburgh,L, 63_50 ,-1.7
Kennesaw St.,W, 71_40 ,16.8
Stetson,L, 63_55 ,-8.1
Radford,W, 80_63 ,4.9
Norfolk St.,W, 75_71 ,4.7
Princeton,W, 67_66 ,4.7
Albany,W, 72_70 ,-2.5
Siena,L, 75_72 ,2.8
Iona,W, 73_61 ,7.3
Canisius,W, 84_65 ,9.5
Quinnipiac,L, 84_70 ,-10
Marist,W, 74_66 ,10.4
Manhattan,W, 65_58 ,1.5
Niagara,W, 82_71 ,6.2
Iona,W, 94_88 ,1.4
Saint Peter's,L, 66_63 ,-3.8
Rider,W, 90_84 ,1.1
Fairfield,L, 55_53 ,-3.7
Saint Peter's,L, 81_69 ,0.2
Canisius,W, 85_71 ,0.7
Niagara,L, 77_72 ,-0.4
Marist,W, 65_61 OT,1.5
Quinnipiac,W, 89_78 ,8.6
Rider,L, 79_67 ,-6.4
Manhattan,W, 80_60 ,10.3
Fairfield,W, 69_45 ,10.8
Siena,L, 86_72 ,-10.6
