Opponent,Results,Score,PlusMinus
Florida Gulf Coast,W, 89_67 ,14.8
Valparaiso,W, 81_70 ,6
Eastern Washington,W, 82_60 ,10.3
Seton Hall,L, 83_66 ,-13.3
High Point,W, 67_55 ,7.8
Belmont,W, 60_55 ,-0.9
Boston College,W, 64_54 ,1.4
Southern Illinois,W, 69_60 ,0.3
Tulane,W, 86_62 ,11.2
Auburn,L, 67_61 ,-3.5
Maryville (MO),W, 82_69 ,-
Kansas St.,W, 66_63 ,2.1
Bethune Cookman,W, 77_67 ,4.4
Duquesne,L, 73_59 ,-2.6
Massachusetts,W, 83_80 OT,0.8
George Washington,W, 63_58 ,8.7
Richmond,W, 74_58 ,3.2
Dayton,L, 78_76 OT,4.8
Davidson,L, 71_59 ,-5.6
Fordham,W, 55_39 ,13.1
La Salle,W, 77_76 OT,5.4
Saint Joseph's,W, 78_73 ,1.3
Duquesne,L, 82_68 ,-5
Dayton,L, 71_65 ,-4.2
La Salle,W, 84_69 ,10.4
Massachusetts,L, 67_63 ,4.8
VCU,W, 80_62 ,9.2
Saint Joseph's,W, 76_63 ,8.4
Rhode Island,W, 72_62 ,9
George Mason,W, 69_57 ,5.4
St. Bonaventure,W, 72_49 ,14.4
