Opponent,Results,Score,PlusMinus
Incarnate Word,W, 82_42 ,15.1
Northern Kentucky,W, 71_56 ,8.2
Xavier,L, 63_58 OT,-3.4
Wofford,W, 75_56 ,4.2
Morehead St.,W, 70_52 ,7.1
Butler,L, 63_52 ,-10.9
Oklahoma,L, 77_66 ,-8.6
Charleston Southern,L, 68_60 ,-0.5
Temple,W, 64_54 ,2
Southern Illinois,W, 64_48 ,10.7
Illinois,W, 63_56 ,3.7
Chicago St.,W, 91_33 ,22.8
Kentucky,L, 71_59 ,-4.6
Tennessee,L, 69_59 ,-2.5
Florida,W, 91_75 ,11.2
Mississippi St.,L, 72_45 ,-14.4
Alabama,L, 88_74 ,-5.7
Texas A&M,L, 66_64 ,-1.9
West Virginia,L, 74_51 ,-8.5
Georgia,W, 72_69 ,-7.2
South Carolina,L, 76_54 ,-11
Texas A&M,L, 68_51 ,-5.3
Arkansas,W, 83_79 OT,4
LSU,L, 82_78 ,4.3
Auburn,W, 85_73 ,6.5
Mississippi,W, 71_68 ,3
Arkansas,L, 78_68 ,0.1
Vanderbilt,W, 61_52 ,2.4
Mississippi St.,L, 67_63 ,-3.8
Mississippi,L, 75_67 ,-6.9
Alabama,W, 69_50 ,1.9
