Opponent,Results,Score,PlusMinus
Missouri,L, 82_42 ,-15.1
Northern Colorado,L, 83_61 ,-7
Texas Lutheran,W, 86_60 ,-
SIU Edwardsville,L, 57_55 ,2
Bethune Cookman,L, 83_58 ,-7.8
St. Francis (IL),W, 68_44 ,-
Eastern Illinois,L, 72_63 ,3.6
Portland,L, 65_56 ,-1.5
Seattle,L, 81_60 ,-12.1
Trinity (TX),W, 101_65 ,-
Central Arkansas,L, 88_82 OT,-0.7
Washington St.,L, 87_59 ,-11.9
Nicholls St.,L, 76_60 ,-3.7
Northwestern St.,L, 72_66 ,-10.7
New Orleans,W, 73_70 ,1
McNeese St.,L, 72_56 ,-7.4
Stephen F. Austin,L, 80_56 ,-6.9
Lamar,L, 89_77 ,-8.6
Texas A&M Corpus Chris,L, 68_47 ,-6.1
Houston Baptist,W, 84_82 ,-1
Abilene Christian,L, 72_58 ,-10.5
Sam Houston St.,W, 72_71 OT,4.9
Southeastern Louisiana,W, 82_75 OT,-1.3
Northwestern St.,L, 70_60 ,-4.3
New Orleans,W, 67_66 ,4.3
McNeese St.,W, 65_59 ,-1.2
Stephen F. Austin,L, 80_56 ,-9
Lamar,L, 86_66 ,-12.6
Texas A&M Corpus Chris,L, 78_70 ,-4
Houston Baptist,L, 88_76 ,-9.6
Abilene Christian,L, 71_68 OT,0.6
