Opponent,Results,Score,PlusMinus
Idaho St.,L, 89_79 ,-3.9
Texas St.,W, 78_71 ,5.5
Army,W, 69_57 ,0.3
TCU,L, 65_54 ,-5.6
Loyola Marymount,L, 78_64 ,-5.7
Duquesne,L, 69_63 ,-12.6
Indiana St.,L, 84_74 ,-9.6
Jackson St.,W, 76_52 ,12.6
Wyoming,W, 86_77 ,6.5
Nevada,L, 100_85 ,-9.4
Denver,W, 79_75 ,8.1
JWU (Denver),W, 99_42 ,-
Drake,L, 85_80 ,-7.2
UC Riverside,W, 105_56 ,19.2
UNLV,L, 71_59 ,-5
Utah St.,W, 79_60 ,0.1
New Mexico,L, 84_78 ,-4.1
Boise St.,W, 85_78 ,6.1
Colorado St.,L, 78_65 ,-4.2
Utah St.,L, 72_47 ,-11.4
San Jose St.,L, 90_81 ,-5
Fresno St.,L, 79_68 ,-2.6
Nevada,L, 88_54 ,-16.5
San Diego St.,L, 89_74 ,-5.8
Boise St.,L, 74_57 ,-6.3
San Jose St.,W, 95_86 ,11.3
Fresno St.,L, 71_62 ,-5.6
Wyoming,L, 78_72 ,-0.6
New Mexico,W, 60_58 ,1
Colorado St.,L, 87_74 ,-11.2
Fresno St.,W, 77_70 ,5
San Diego St.,L, 73_60 ,-0.4
