Opponent,Results,Score,PlusMinus
East Carolina,L, 80_68 ,-2.6
Marist,L, 58_56 ,5.7
Presbyterian,L, 80_77 OT,-4.8
Arkansas St.,L, 71_56 ,-7.4
Idaho,L, 68_67 ,-5
UC Davis,W, 89_84 2OT,-1.9
Christendom,W, 96_20 ,-
UNC Greensboro,L, 74_63 ,-5.7
Goucher,W, 98_32 ,-
Duquesne,L, 71_58 ,-2.3
Stetson,W, 88_61 ,8
Ferrum,W, 78_60 ,-
Virginia Tech,L, 64_55 ,-4.6
USC Upstate,L, 91_82 ,-2.1
Furman,L, 89_73 ,-9.7
Samford,L, 78_75 ,-0.4
Western Carolina,L, 97_85 ,-2.6
East Tennessee St.,L, 61_55 ,-6.2
Mercer,L, 73_62 ,5.1
The Citadel,W, 88_79 ,5.3
Wofford,L, 66_54 ,-10.2
Mercer,L, 69_66 ,-2.2
Furman,L, 74_72 OT,3.7
Wofford,L, 79_73 ,-5.8
The Citadel,W, 75_64 ,3.6
Chattanooga,L, 86_67 ,-8.4
East Tennessee St.,L, 72_67 ,1.4
Western Carolina,W, 74_71 ,0.7
UNC Greensboro,L, 71_68 ,2.8
Chattanooga,L, 71_64 ,-13.1
Samford,L, 84_78 ,-1.3
Samford,W, 96_78 ,16.6
East Tennessee St.,L, 70_57 ,-9.1
