Opponent,Results,Score,PlusMinus
Iona,W, 70_64 OT,8.6
Penn,L, 75_59 ,-7.6
Temple,L, 70_65 ,-10.9
Murray St.,W, 75_64 ,8.2
Wright St.,W, 72_70 ,1.7
South Alabama,W, 81_76 OT,3.9
Villanova,L, 83_72 ,-10.5
Drexel,W, 71_63 ,12.1
Morgan St.,W, 85_68 ,7.4
Wagner,W, 74_60 ,15.5
Fairleigh Dickinson,W, 66_58 ,0.6
Bucknell,W, 71_59 ,14.6
Dayton,L, 84_58 ,-16.3
Fordham,W, 66_60 ,11.3
Massachusetts,L, 77_69 ,-3.6
George Mason,L, 76_63 ,-7.3
Rhode Island,L, 66_63 ,-3.5
Richmond,L, 75_57 ,-14.2
VCU,L, 76_65 ,-7.4
Saint Louis,L, 77_76 OT,-5.4
Duquesne,L, 71_69 ,-5.8
Saint Joseph's,W, 83_66 ,9.1
Richmond,L, 74_47 ,-10
Saint Louis,L, 84_69 ,-10.4
Fordham,W, 58_49 ,4.2
George Washington,W, 72_62 ,5.5
Davidson,L, 74_49 ,-14.3
St. Bonaventure,W, 73_65 ,8.5
Massachusetts,L, 75_64 ,-5.5
Saint Joseph's,W, 78_77 ,-3.7
