Opponent,Results,Score,PlusMinus
Mississippi St.,L, 77_69 ,-2.6
Ave Maria,W, 101_59 ,-
North Carolina St.,L, 86_77 ,-1.2
Cleveland St.,W, 107_61 ,24.3
Eastern Kentucky,W, 89_70 ,7.5
UNC Wilmington,L, 66_63 ,-2.2
Keiser,W, 96_82 ,-
New Hampshire,W, 70_69 ,0.9
Florida Gulf Coast,W, 71_53 ,12.3
Kennesaw St.,W, 84_81 ,9.7
Fla. Memorial,W, 99_74 ,-
Stetson,W, 83_67 ,12
Minnesota,L, 89_62 ,-8.3
UTEP,W, 69_67 ,5.2
UTSA,W, 90_83 OT,1.8
North Texas,L, 74_56 ,-9.4
Rice,L, 92_78 ,-10.2
UAB,W, 93_68 ,13.8
Middle Tennessee,W, 83_69 ,9.4
Old Dominion,W, 83_80 ,0.4
Charlotte,L, 75_49 ,-8
Marshall,L, 84_74 ,-3.4
Western Kentucky,W, 81_76 ,6.3
Florida Atlantic,W, 69_50 ,11.6
Florida Atlantic,W, 66_59 ,-2.9
Louisiana Tech,L, 60_57 ,-1.1
Southern Miss,L, 75_67 ,-5.4
North Texas,L, 78_59 ,-14.3
Charlotte,W, 67_52 ,6.4
Louisiana Tech,L, 76_73 ,-5.2
Western Kentucky,L, 91_85 ,-2.4
Rice,W, 85_76 ,3
