Opponent,Results,Score,PlusMinus
Marymount,W, 73_51 ,-
George Mason,L, 76_65 ,-9.9
Maryland Eastern Shore,W, 85_55 ,16.8
St. Francis NY,W, 86_77 ,6
Randolph,W, 78_53 ,-
Northern Illinois,L, 65_48 ,-9.4
UC Riverside,L, 71_58 ,-6
Pacific,L, 69_51 ,-8.4
North Carolina A&T,L, 52_41 ,1.4
Morgan St.,L, 73_65 ,-6.2
Stetson,W, 76_72 ,2.8
The Citadel,L, 102_99 3OT,-1.4
George Washington,L, 78_65 ,-2.4
Winthrop,L, 91_67 ,-15.3
USC Upstate,L, 73_56 ,-9.6
Charleston Southern,W, 74_56 ,11.1
Hampton,L, 83_80 ,-5.1
Presbyterian,L, 74_67 ,-13.8
Campbell,L, 68_58 ,-5.4
UNC Asheville,L, 71_66 ,-2.4
High Point,W, 72_62 ,3.1
Radford,L, 67_55 ,-5.7
Gardner Webb,W, 84_81 OT,-0.6
Charleston Southern,W, 71_63 ,8.4
Winthrop,L, 70_68 ,-5
Campbell,W, 57_56 ,-0.2
UNC Asheville,L, 73_71 ,-6.6
Hampton,W, 76_68 ,3.1
USC Upstate,W, 68_58 ,7.9
High Point,W, 57_54 ,1.1
Presbyterian,W, 58_55 ,3.2
Hampton,L, 78_53 ,-13.3
