Opponent,Results,Score,PlusMinus
Morehead St.,L, 90_86 2OT,0.5
Ky. Wesleyan,W, 68_42 ,-
Belmont,L, 95_63 ,-14
UVa-Wise,W, 102_64 ,-
North Alabama,L, 61_55 ,-3.6
Manhattan,W, 70_57 ,6.8
Troy,W, 72_60 ,17.5
South Dakota St.,L, 86_77 ,-1.9
Louisiana Tech,L, 78_57 ,-8.5
AUM,W, 97_64 ,-
Houston Baptist,W, 113_90 ,8.1
Hawaii,L, 94_73 ,-14.4
Alabama,L, 105_87 ,-15.5
Georgetown,L, 99_71 ,-14
The Citadel,W, 69_68 ,-4.6
VMI,W, 78_75 ,0.4
Wofford,L, 67_62 ,1.1
Chattanooga,L, 105_67 ,-14.9
East Tennessee St.,L, 88_63 ,-9.9
Mercer,L, 90_75 ,-11.8
Furman,L, 101_78 ,-15.1
UNC Greensboro,L, 70_63 ,-4.1
Chattanooga,L, 92_84 ,-4.2
Wofford,L, 80_56 ,-13.1
Western Carolina,L, 78_70 ,-5.7
UNC Greensboro,L, 95_67 ,-14.9
Furman,L, 86_71 ,-9.2
The Citadel,W, 74_62 ,1.2
Mercer,L, 106_66 ,-8.5
East Tennessee St.,L, 80_74 ,-1.2
Western Carolina,L, 109_78 ,-12.9
VMI,W, 84_78 ,1.3
VMI,L, 96_78 ,-16.6
