Opponent,Results,Score,PlusMinus
Loyola Chicago,L, 82_48 ,-11.1
William Jessup,W, 109_63 ,-
Idaho,W, 65_64 ,-5.8
Arkansas St.,L, 80_67 ,-8.4
VMI,L, 89_84 2OT,1.9
Sacramento St.,L, 61_51 ,-6.8
Portland,L, 72_62 ,-3.6
California,L, 72_66 ,-7.9
Utah,L, 77_73 ,-8.9
Northern Arizona,W, 85_66 ,5.6
Northern Illinois,W, 66_57 ,6.2
San Diego,L, 58_54 ,-1
Loyola Marymount,W, 67_65 ,-9
San Francisco,L, 93_84 ,-1.3
New Mexico,L, 74_69 ,-1.9
Holy Names,W, 101_41 ,-
UC Riverside,L, 65_59 ,-7.3
Long Beach St.,W, 85_82 ,7.9
Cal St. Northridge,W, 66_62 ,3.2
Cal St. Fullerton,L, 78_74 ,-3.6
Hawaii,L, 76_75 ,-1.9
UC Irvine,L, 80_65 ,-11.4
Cal Poly,W, 66_51 ,3.4
UC Irvine,L, 83_72 ,-7.9
Cal St. Fullerton,W, 87_81 ,6.6
UC Santa Barbara,W, 84_75 ,11.1
Cal St. Northridge,W, 110_98 ,5.6
Cal Poly,W, 77_62 ,1.5
UC Santa Barbara,L, 70_56 ,-1.6
Long Beach St.,W, 77_76 ,5.1
Hawaii,L, 67_65 ,2.8
UC Riverside,L, 66_61 ,-9.4
