Opponent,Results,Score,PlusMinus
Quincy,W, 61_52 ,-
Iowa,L, 87_60 ,-10.4
Valparaiso,L, 89_76 ,-2.5
Incarnate Word,W, 57_55 ,-2
South Dakota,L, 71_56 ,-4.5
Northern Illinois,L, 68_64 ,-0.8
Pacific,L, 78_50 ,-20.9
UC Riverside,L, 69_51 ,-5.9
Chicago St.,L, 89_81 ,1.4
Northwestern,L, 72_54 ,-8.9
Winthrop,L, 93_73 ,-12.9
Detroit,L, 81_55 ,-14.9
Lindenwood (IL),W, 96_48 ,-
Belmont,W, 79_69 ,2.9
Tennessee St.,L, 79_74 ,-1.7
Morehead St.,L, 83_77 ,-7.8
Eastern Kentucky,L, 78_72 ,1.3
Tennessee Tech,L, 72_69 ,-0.2
Jacksonville St.,L, 64_56 ,-3.9
Southeast Missouri St.,W, 84_65 ,13.4
Tennessee Martin,L, 79_76 ,2.7
Austin Peay,L, 82_58 ,-9.4
Murray St.,L, 74_55 ,-7
Morehead St.,L, 58_49 ,-1.8
Eastern Kentucky,W, 83_75 ,5
Eastern Illinois,W, 76_74 ,0.7
Southeast Missouri St.,L, 75_71 ,-1.8
Austin Peay,L, 78_60 ,-10.4
Murray St.,L, 59_58 ,-6.2
Tennessee Martin,W, 90_75 ,15
Eastern Illinois,L, 70_52 ,-14.3
