Opponent,Results,Score,PlusMinus
Ohio,L, 65_53 ,-5.8
Vermont,L, 61_59 ,-2.2
Siena,L, 78_65 ,-2.7
Rutgers,W, 80_74 ,8.7
Canisius,L, 61_57 ,-3
Mercer,W, 56_51 ,0.4
San Diego,W, 70_61 ,2.5
Florida Atlantic,W, 71_64 ,-5.6
Hofstra,W, 73_45 ,11
Gannon,W, 75_50 ,-
Niagara,W, 87_70 ,10.1
Middle Tennessee,W, 66_65 ,-1.3
Buffalo,L, 84_79 ,1
George Washington,W, 71_66 ,1.5
George Mason,W, 61_49 ,-2.7
Fordham,W, 64_44 ,8.9
Massachusetts,W, 74_61 ,10
VCU,L, 91_63 ,-18.4
Dayton,L, 86_60 ,-11.9
Rhode Island,L, 81_75 ,-0.3
Fordham,W, 62_55 OT,0.4
George Mason,W, 74_65 ,4.7
George Washington,W, 72_47 ,10.6
Duquesne,W, 83_80 ,3.5
Saint Joseph's,W, 74_56 ,5
Davidson,L, 93_64 ,-12.7
Richmond,W, 75_71 ,8.4
Duquesne,L, 81_77 OT,-2.3
La Salle,L, 73_65 ,-8.5
Saint Joseph's,W, 89_73 ,14.7
Saint Louis,L, 72_49 ,-14.4
