Opponent,Results,Score,PlusMinus
Spring Hill,W, 114_58 ,-
Butler,L, 79_53 ,-15.4
SMU,L, 77_64 ,-4.6
Mississippi St.,L, 82_59 ,-9
Hawaii,L, 79_71 ,-2.6
Eureka,W, 125_60 ,-
Xavier (LA),W, 79_62 ,-
LSU,L, 90_54 ,-5.6
Williams Baptist,W, 103_59 ,-
Abilene Christian,L, 77_71 ,-5.3
Sam Houston St.,L, 87_79 ,-6.1
Memphis,L, 97_55 ,-20
Lamar,L, 74_67 ,-5.4
Stephen F. Austin,L, 87_68 ,-6.7
Central Arkansas,W, 86_78 ,4.8
Incarnate Word,L, 73_70 ,-1
Houston Baptist,W, 106_98 ,4.6
McNeese St.,L, 65_52 ,-2.3
Texas A&M Corpus Chris,L, 74_71 ,0.4
Nicholls St.,L, 77_72 ,-3.8
Northwestern St.,L, 82_74 ,-10.7
Southeastern Louisiana,W, 84_73 ,11.2
Stephen F. Austin,L, 81_74 ,-11.4
Central Arkansas,L, 73_68 ,4.2
Incarnate Word,L, 67_66 ,-4.3
McNeese St.,W, 82_77 ,5.2
Texas A&M Corpus Chris,L, 81_75 ,-2.7
Nicholls St.,L, 92_68 ,-17.5
Northwestern St.,L, 95_73 ,-13.3
Southeastern Louisiana,W, 79_69 ,3.4
