Opponent,Results,Score,PlusMinus
California,L, 87_71 ,-3.1
UC Irvine,W, 77_73 ,-3.2
Cal St. Northridge,W, 94_82 ,9
Abilene Christian,W, 73_69 ,0.3
USC,L, 91_84 ,-2.9
Sacramento St.,L, 77_72 ,2.4
Arizona,L, 93_91 ,-1.2
UCF,L, 78_65 ,-2.3
Providence,L, 80_77 ,-2.3
Idaho St.,W, 77_65 ,2.5
Central Arkansas,W, 92_79 ,8.9
Portland St.,W, 77_71 ,-3.8
Northern Arizona,W, 75_73 ,-2.1
San Jose St.,L, 83_68 ,-7.9
Pacific,L, 59_56 ,2
Gonzaga,L, 75_70 ,-2.9
San Diego,W, 85_78 ,6.9
Loyola Marymount,W, 75_67 ,4.7
Saint Mary's,L, 78_69 ,-9.6
Santa Clara,W, 90_86 OT,3.2
Portland,W, 80_69 ,9.1
BYU,L, 107_80 ,-14.4
Loyola Marymount,W, 68_67 OT,-3
Santa Clara,W, 91_77 ,9.3
Pacific,L, 79_78 ,-3.2
San Diego,W, 72_69 ,-4.7
Gonzaga,L, 89_77 ,-4.4
Portland,W, 66_59 ,-4
San Francisco,L, 63_61 OT,-0.2
BYU,L, 81_64 ,-2.1
Santa Clara,W, 84_73 ,13.1
Saint Mary's,L, 89_82 2OT,-3.1
