Opponent,Results,Score,PlusMinus
Akron,W, 94_84 ,7.6
Pittsburgh,W, 68_53 ,5.6
Northern Colorado,W, 69_61 ,9.3
Boston University,W, 69_44 ,14.5
Northern Iowa,W, 60_55 ,-5.3
Wichita St.,W, 75_63 ,6
Rhode Island,W, 86_81 ,4.7
St. John's,L, 70_68 ,-2.1
Austin Peay,W, 84_53 ,13.2
Nicholls St.,W, 83_57 ,5.6
Youngstown St.,W, 75_64 ,1.5
Ohio St.,W, 67_59 ,-1.6
Kansas,L, 60_53 ,1.7
Oklahoma St.,W, 55_41 ,7.1
Texas Tech,W, 66_54 ,5
TCU,W, 81_49 ,9.1
Kansas St.,L, 84_68 ,-9.5
Texas,W, 97_59 ,17.7
Missouri,W, 74_51 ,8.5
Texas Tech,L, 89_81 ,-7
Kansas St.,W, 66_57 ,4.6
Iowa St.,W, 76_61 ,14.3
Oklahoma,L, 69_59 ,-6.4
Kansas,L, 58_49 ,2.3
Baylor,L, 70_59 ,-13.3
Oklahoma St.,W, 65_47 ,0.5
TCU,L, 67_60 OT,-0.3
Texas,L, 67_57 ,-5.5
Oklahoma,L, 73_62 ,-6.5
Iowa St.,W, 77_71 ,3.3
Baylor,W, 76_64 ,0.5
