Opponent,Results,Score,PlusMinus
Georgetown,L, 81_68 ,5.6
Gettysburg,W, 75_58 ,-
Washington,L, 56_46 ,-2
Lamar,L, 76_61 ,-12.8
UAB,L, 58_51 ,-0.8
Kentucky,L, 82_62 ,-8.4
Utah Valley,W, 64_61 ,-2.3
Howard,W, 73_56 ,2.6
Grand Canyon,L, 75_67 OT,1
Loyola MD,L, 64_48 ,-5.9
American,L, 82_76 ,-9.1
Navy,L, 59_48 ,-4.2
Coppin St.,W, 79_55 ,10.5
Wagner,L, 66_47 ,-7.8
LIU Brooklyn,W, 82_73 2OT,3.1
Merrimack,L, 64_61 ,-2.3
Bryant,W, 67_65 ,-3.9
Central Connecticut,W, 79_52 ,15
St. Francis NY,W, 59_39 ,12.4
Bryant,W, 79_76 ,-1.8
Sacred Heart,L, 58_53 ,-5
Fairleigh Dickinson,L, 85_75 ,-17.9
LIU Brooklyn,W, 67_63 ,0.5
St. Francis NY,L, 70_67 ,-5.1
Robert Morris,L, 77_60 ,-6.7
St. Francis PA,L, 70_55 ,4.2
Wagner,L, 67_61 ,-5.6
Robert Morris,L, 68_60 ,2.8
Merrimack,W, 65_57 ,4.3
St. Francis PA,L, 75_62 ,-4.4
Fairleigh Dickinson,L, 83_77 ,-5.5
Sacred Heart,L, 61_59 ,1.3
