Opponent,Results,Score,PlusMinus
Florida St.,W, 63_61 ,-2
Nicholls St.,L, 75_70 ,-5.9
Robert Morris,W, 71_57 ,4.6
West Virginia,L, 68_53 ,-5.6
Monmouth,W, 63_50 ,1.7
Arkansas Pine Bluff,W, 66_41 ,11.9
Kansas St.,W, 63_59 ,-3.1
Northwestern,W, 72_59 ,4.4
Rutgers,W, 71_60 ,5.1
Louisville,L, 64_46 ,-8.4
Northern Illinois,W, 59_50 ,-2
Binghamton,W, 79_53 ,10.4
Canisius,W, 87_79 ,7.3
Wake Forest,L, 69_65 ,2.7
North Carolina,W, 73_65 ,-2.5
Miami FL,L, 66_58 ,-8.7
Louisville,L, 73_68 OT,2.5
North Carolina,W, 66_52 ,13.4
Boston College,W, 74_72 ,-0.9
Syracuse,L, 69_61 ,-9.7
Duke,L, 79_67 ,-7.7
Miami FL,W, 62_57 ,3.3
Notre Dame,L, 80_72 ,-6.8
Georgia Tech,W, 73_64 ,2.1
Clemson,L, 72_52 ,-7.6
Virginia Tech,L, 67_57 ,-8.6
Florida St.,L, 82_67 ,-5.3
Virginia,L, 59_56 ,-5.3
Syracuse,L, 72_49 ,-11.3
North Carolina St.,L, 77_73 ,1.5
Georgia Tech,L, 73_57 ,-9.5
Wake Forest,W, 81_72 ,-0.8
North Carolina St.,L, 73_58 ,-6.6
