Opponent,Results,Score,PlusMinus
Brown,L, 75_68 ,-5.3
Albany,L, 83_57 ,-9.1
Bucknell,W, 83_81 ,-0.6
St. Bonaventure,W, 61_57 ,3
Illinois Chicago,W, 94_64 ,20.7
Mercer,W, 76_66 ,1.3
Hofstra,L, 64_57 ,-2
Florida Atlantic,L, 62_59 ,-2.1
Holy Cross,W, 80_72 ,1.8
Buffalo,L, 82_73 ,-7
Siena,L, 73_72 ,3.4
Pittsburgh,L, 87_79 ,-7.3
Manhattan,L, 71_67 ,-4.2
Fairfield,L, 46_42 ,-1.1
Monmouth,L, 84_65 ,-9.5
Saint Peter's,W, 72_68 ,0.4
Siena,W, 73_63 ,6.8
Rider,W, 95_86 ,6.8
Iona,L, 69_66 ,-8.5
Fairfield,L, 63_55 ,-0.5
Quinnipiac,L, 90_73 ,-4
Marist,W, 66_65 ,-2.8
Rider,L, 61_60 ,-0.1
Niagara,L, 69_66 ,-4
Monmouth,L, 85_71 ,-0.7
Quinnipiac,L, 66_64 ,1.5
Manhattan,W, 57_56 ,-7.2
Iona,L, 86_65 ,-15.2
Saint Peter's,L, 69_68 ,3.2
Marist,W, 85_69 ,7.5
Niagara,W, 67_63 ,2.1
Iona,L, 70_60 ,-1.2
