Opponent,Results,Score,PlusMinus
Hartford,L, 74_59 ,-4.2
St. John's,L, 87_57 ,-10.2
Arizona St.,L, 90_49 ,-14
Massachusetts,L, 89_43 ,-14.7
New Hampshire,L, 77_63 ,-4.1
Vermont,L, 81_49 ,-11.7
Columbia,L, 82_52 ,-15
UMass Lowell,L, 73_71 ,-0.5
Maine,L, 66_64 ,-8.6
Boston College,L, 74_55 ,-12.4
Dartmouth,L, 76_60 ,-6
Penn St.,L, 87_58 ,-18.7
Connecticut Col.,W, 89_55 ,-
Robert Morris,L, 89_78 ,-7.8
St. Francis PA,L, 93_69 ,-17.1
LIU Brooklyn,L, 90_78 ,-3.1
Merrimack,L, 58_46 ,-2.1
Sacred Heart,L, 66_55 ,-7.3
Mount St. Mary's,L, 79_52 ,-15
Fairleigh Dickinson,L, 83_60 ,-9.3
Sacred Heart,L, 82_54 ,-18.3
Wagner,W, 86_76 ,2.6
St. Francis PA,L, 84_77 ,7.5
Robert Morris,L, 64_57 ,-1.8
Bryant,L, 64_60 ,-5
LIU Brooklyn,L, 90_74 ,-7.8
Bryant,W, 75_70 ,2.6
Fairleigh Dickinson,W, 76_75 ,9.2
Wagner,L, 68_56 ,-0.8
Merrimack,L, 69_58 ,-8.3
St. Francis NY,L, 85_79 ,-6.5
