Opponent,Results,Score,PlusMinus
Charlotte,W, 79_74 ,-0.5
Virginia,L, 65_34 ,-9.1
Shenandoah,W, 96_48 ,-
George Mason,L, 83_70 ,-2.1
Old Dominion,W, 80_78 ,4.8
New Hampshire,W, 78_71 ,14.3
Coppin St.,L, 94_78 ,1.6
East Carolina,W, 99_89 ,11.5
Radford,L, 94_71 ,-11.2
Charleston Southern,W, 81_60 ,12.3
Fordham,W, 75_69 ,11.4
Hofstra,L, 82_76 ,4.3
Northeastern,L, 88_72 ,-7.4
UNC Wilmington,W, 64_60 ,5.3
College of Charleston,L, 85_69 ,-6.1
Delaware,L, 80_76 ,0.8
Drexel,L, 78_71 ,-4.9
Towson,L, 69_61 ,-7.1
William & Mary,L, 88_75 ,-14.7
Elon,L, 82_73 ,-8.1
College of Charleston,L, 87_68 ,-3.7
UNC Wilmington,W, 83_66 ,13.3
Drexel,L, 78_67 ,-10.7
Delaware,L, 80_78 ,0.9
Towson,L, 63_48 ,-6.3
Elon,L, 70_62 ,-0.8
William & Mary,L, 78_74 ,-4.3
Northeastern,L, 77_57 ,-13.5
Hofstra,L, 97_81 ,-16.8
Elon,L, 63_61 ,5.7
