Opponent,Results,Score,PlusMinus
San Jose St.,L, 79_71 ,0.9
Monmouth,W, 94_74 ,13.1
Bucknell,L, 86_71 ,-6.2
New York Tech,W, 111_69 ,-
UCLA,W, 88_78 ,-2.7
Cal St. Fullerton,W, 79_57 ,15
San Diego,L, 79_69 ,0.4
Holy Cross,W, 91_69 ,12.9
Canisius,W, 64_57 ,2
St. Bonaventure,L, 73_45 ,-11
Stony Brook,W, 71_63 ,1.4
Princeton,W, 87_72 ,7.2
Manhattan,W, 63_51 ,5.8
James Madison,W, 82_76 ,-4.3
Towson,W, 75_67 ,0.8
William & Mary,L, 88_61 ,-16.8
Elon,W, 102_75 ,7.1
Northeastern,W, 74_72 ,7.7
UNC Wilmington,W, 63_61 ,0.5
College of Charleston,L, 69_67 ,1.3
Delaware,L, 73_71 ,-1.6
Drexel,W, 72_59 ,1.5
Elon,W, 86_63 ,9.8
William & Mary,W, 83_60 ,9
Northeastern,W, 75_71 ,-6.3
College of Charleston,W, 76_63 ,9.3
UNC Wilmington,W, 78_64 ,15.2
Drexel,W, 81_74 ,1.6
Delaware,W, 78_62 ,2.3
Towson,L, 76_65 ,-3.3
James Madison,W, 97_81 ,16.8
Drexel,W, 61_43 ,5.8
Delaware,W, 75_61 ,9.6
Northeastern,W, 70_61 ,-1.1
