Opponent,Results,Score,PlusMinus
Maine,L, 84_64 ,-11
Northwestern,W, 71_61 ,-1.5
Dartmouth,L, 55_46 ,0.7
UMass Lowell,W, 60_58 ,5
Jacksonville,W, 54_44 ,7.9
Providence,L, 93_56 ,-3
Lesley,W, 110_16 ,-
Hartford,W, 62_58 ,-0.9
Akron,L, 64_47 ,-10.5
Brown,L, 82_55 ,-19.4
Army,W, 69_60 ,4.4
UC Santa Barbara,L, 68_50 ,-12.2
Boston University,L, 69_67 ,0.7
Sacred Heart,W, 65_57 ,5.6
Robert Morris,L, 69_58 ,-2.3
Mount St. Mary's,W, 64_61 ,2.3
Central Connecticut,W, 58_46 ,2.1
Bryant,W, 71_67 ,-2.7
Robert Morris,W, 53_49 ,-1
St. Francis PA,W, 72_55 ,4.1
Fairleigh Dickinson,W, 74_71 2OT,1.9
St. Francis NY,W, 61_50 ,8.9
LIU Brooklyn,W, 70_59 ,7.6
Fairleigh Dickinson,W, 57_53 ,2.1
LIU Brooklyn,L, 67_64 OT,-0.1
St. Francis NY,W, 60_50 ,3.4
Wagner,W, 68_59 ,4.9
Bryant,L, 61_52 ,0.5
Sacred Heart,W, 64_57 ,4.1
Mount St. Mary's,L, 65_57 ,-4.3
Central Connecticut,W, 69_58 ,8.3
