Opponent,Results,Score,PlusMinus
Texas,L, 69_45 ,-13.7
Incarnate Word,W, 83_61 ,7
Colorado Col.,W, 104_38 ,-
Northern Iowa,L, 77_72 OT,-5.3
West Virginia,L, 69_61 ,-9.3
Boston University,W, 78_55 ,11
Gardner Webb,L, 67_62 ,-8.9
Northern New Mexico,W, 92_47 ,-
Wyoming,W, 74_53 ,6.4
Denver,W, 86_64 ,13.7
South Dakota,W, 87_68 ,6
Portland St.,L, 69_65 ,-10
Montana St.,W, 68_59 ,6.1
Montana,W, 74_66 ,5.9
Weber St.,W, 65_64 ,1.9
Sacramento St.,W, 71_52 ,4.5
Northern Arizona,L, 64_58 ,0.3
Idaho,W, 74_53 ,3
Eastern Washington,L, 89_84 OT,0.7
Idaho St.,W, 83_67 ,7.6
Weber St.,W, 70_52 ,13.7
Southern Utah,W, 68_60 ,6.7
Portland St.,L, 83_71 ,-3.4
Northern Arizona,W, 84_54 ,9.8
Sacramento St.,W, 68_65 ,3.1
Southern Utah,W, 68_66 ,7.6
Idaho St.,W, 85_72 ,12.6
Idaho,W, 93_49 ,14.5
Eastern Washington,L, 68_64 ,-0.3
Montana,W, 71_64 ,4.2
Montana St.,W, 75_61 ,3.6
