Opponent,Results,Score,PlusMinus
Jackson St.,W, 83_62 ,6.6
UCLA,L, 77_61 ,-3
Rice,L, 82_81 ,8.6
Oregon St.,L, 78_67 ,-8.3
Menlo,W, 88_69 ,-
Portland St.,W, 81_70 ,8.8
Grambling St.,W, 67_58 ,6.8
Cal St. Bakersfield,W, 64_60 ,1.7
UT Arlington,W, 72_68 ,3
Southern Utah,L, 62_61 ,-0.8
Idaho St.,W, 74_68 OT,2.5
Southern,W, 77_68 ,-1.3
Merrimack,W, 68_50 ,12.2
Louisiana Lafayette,W, 85_77 ,2.8
Westmont,W, 87_66 ,-
Cal Poly,W, 63_45 ,9
Long Beach St.,L, 55_52 ,3.3
Hawaii,L, 70_63 ,-3.7
Cal St. Northridge,L, 83_75 ,-2.9
UC Riverside,W, 65_63 ,-2.7
Cal St. Northridge,L, 79_67 ,-5.2
Long Beach St.,W, 87_62 ,5.8
Hawaii,W, 76_66 ,6
UC Irvine,W, 64_61 ,6.4
UC Davis,L, 84_75 ,-11.1
Cal St. Fullerton,W, 75_66 ,5.6
UC Davis,W, 70_56 ,1.6
UC Riverside,W, 65_60 ,-2.5
UC Irvine,L, 69_58 ,-11.4
Cal St. Fullerton,W, 55_53 ,2.1
Cal Poly,W, 69_67 ,-5.7
