Opponent,Results,Score,PlusMinus
VCU,L, 72_58 ,-12.2
Richmond,L, 100_98 OT,1.7
Morgan St.,W, 71_65 ,8.9
American,W, 79_76 ,3.3
Delaware,L, 79_64 ,-6.5
Florida St.,L, 80_65 ,-11.2
Saint Joseph's,W, 79_63 ,4.9
Lehigh,W, 77_69 ,-2.9
UMBC,W, 63_60 ,4.9
Franciscan,W, 115_66 ,-
William & Mary,W, 78_72 ,-0
Bryant,L, 67_63 ,-1
Central Connecticut,W, 93_69 ,17.1
Wagner,W, 80_62 ,0.7
St. Francis NY,W, 81_80 ,3.4
Fairleigh Dickinson,W, 100_85 ,6.7
Sacred Heart,W, 72_65 ,1.3
Merrimack,L, 72_55 ,-4.1
LIU Brooklyn,L, 86_81 ,-1.6
St. Francis NY,L, 86_79 ,-0.3
Central Connecticut,W, 84_77 ,-7.5
Bryant,W, 84_64 ,8.1
Sacred Heart,W, 70_68 ,2.6
Wagner,W, 85_68 ,12.4
Mount St. Mary's,W, 70_55 ,-4.2
Robert Morris,W, 86_71 ,11.3
LIU Brooklyn,W, 74_71 ,2.1
Mount St. Mary's,W, 75_62 ,4.4
Robert Morris,L, 78_68 ,-8.9
Bryant,W, 87_61 ,14.2
Sacred Heart,W, 84_72 ,9.4
Robert Morris,L, 77_67 ,-8.8
