Opponent,Results,Score,PlusMinus
North Carolina St.,L, 84_65 ,-11.7
Clemson,L, 87_65 ,-7.9
Wyoming,L, 76_49 ,-5.7
UC Irvine,W, 86_74 ,5.5
Louisiana Lafayette,L, 81_62 ,-7.5
Ohio,L, 91_81 ,-14.4
Kent St.,L, 92_57 ,-7.9
Eastern Michigan,L, 55_51 ,-7.1
Notre Dame,L, 110_71 ,-13.3
Toledo,L, 80_72 ,1.5
Northeastern,L, 74_61 ,-6.1
SIU Edwardsville,W, 81_55 ,14.9
Oakland,L, 78_69 ,-12.8
Gonzaga,L, 93_72 ,-16.4
Northern Kentucky,W, 66_58 ,1.8
Wright St.,L, 70_69 ,-0.1
Cleveland St.,L, 64_59 ,-5.9
Youngstown St.,L, 69_67 ,-5.4
Milwaukee,W, 90_84 ,8
Green Bay,L, 83_80 ,0.2
IUPUI,W, 76_64 ,12.6
Illinois Chicago,W, 70_69 ,2.5
Oakland,L, 77_64 ,-9.7
Wright St.,L, 98_86 ,-11.5
Northern Kentucky,L, 84_65 ,-7.5
Youngstown St.,L, 76_72 ,-8.9
Cleveland St.,L, 67_66 OT,-6.2
Green Bay,L, 84_67 ,-4.7
Milwaukee,W, 79_73 ,-1.7
Illinois Chicago,L, 84_67 ,-4
IUPUI,W, 90_88 ,-1
