Opponent,Results,Score,PlusMinus
Curry,W, 93_29 ,-
Holy Cross,W, 87_83 ,4.9
St. John's,L, 74_61 ,-0.7
Boston University,L, 84_70 ,-6.9
Central Connecticut,W, 77_63 ,4.1
James Madison,L, 78_71 ,-14.3
Bryant,W, 87_76 OT,4.3
FIU,L, 70_69 ,-0.9
Maine Maritime,W, 91_37 ,-
Quinnipiac,L, 75_67 ,-1.9
Marist,W, 64_56 ,6.6
Connecticut,L, 88_62 ,-6.4
Dartmouth,W, 70_56 ,4.4
Hartford,L, 61_52 ,-1.2
Maine,W, 57_51 ,5.4
Stony Brook,L, 73_48 ,-10.6
Albany,L, 76_73 OT,-1.8
UMBC,W, 65_60 ,8.2
Binghamton,W, 77_69 ,-1.6
Vermont,L, 56_43 ,-7.4
UMass Lowell,L, 77_75 ,-6.5
Stony Brook,W, 81_64 ,13.4
Vermont,L, 74_50 ,-6.8
UMBC,L, 65_59 ,-5.1
Hartford,W, 67_63 OT,-2.7
Albany,W, 68_56 ,6.7
Maine,W, 77_70 ,-0.6
Binghamton,W, 89_70 ,9.4
UMass Lowell,L, 63_54 ,-8.5
UMBC,L, 73_67 ,-3
