Opponent,Results,Score,PlusMinus
UTSA,W, 85_67 ,6.1
Minnesota,W, 71_62 ,-0.4
Oregon St.,W, 77_69 ,3.9
William & Mary,W, 75_70 ,-3.5
Maryland Eastern Shore,W, 91_64 ,6.9
Stanford,L, 73_54 ,-12.5
Missouri,W, 77_66 ,8.6
North Texas,W, 82_80 ,-3.2
Wichita St.,L, 80_75 ,-0.1
Creighton,L, 83_73 ,-6.3
UCF,W, 53_52 ,-3.9
UT Rio Grande Valley,W, 91_72 ,12.7
Kansas St.,W, 66_61 ,-3.9
Texas,W, 72_62 ,0.2
Iowa St.,L, 81_68 ,-9.7
Kansas,L, 66_52 ,-3.6
TCU,W, 83_63 ,11.2
Baylor,L, 61_57 ,-5.5
Mississippi St.,W, 63_62 ,5.2
Kansas St.,L, 61_53 ,-9.6
Oklahoma St.,W, 82_69 ,11.5
Texas Tech,L, 69_61 ,-0.4
West Virginia,W, 69_59 ,6.4
Iowa St.,W, 90_61 ,7
Kansas,L, 87_70 ,-7.9
Baylor,L, 65_54 ,-4.6
Oklahoma St.,L, 83_66 ,-4.2
Texas Tech,W, 65_51 ,10.8
West Virginia,W, 73_62 ,6.5
Texas,L, 52_51 ,-1.6
TCU,W, 78_76 ,-11.4
