Opponent,Results,Score,PlusMinus
Chattanooga,W, 79_68 ,3.1
Kentucky,L, 91_49 ,-19.7
Ohio-Chillicothe,W, 129_43 ,-
Western Kentucky,L, 79_71 ,-7.7
Alice Lloyd,W, 99_63 ,-
FIU,L, 89_70 ,-7.5
Cleveland St.,L, 65_51 ,-2.9
USC Upstate,L, 79_67 ,-12.4
Northern Kentucky,L, 76_57 ,-0.5
Louisville,L, 99_67 ,-14.3
Marshall,L, 90_72 ,-6.3
Charleston Southern,L, 76_69 ,-8.6
East Carolina,L, 82_74 ,0.5
Tennessee Tech,W, 74_59 ,13.5
Jacksonville St.,L, 80_71 ,-6
Eastern Illinois,W, 77_74 ,8.3
SIU Edwardsville,W, 78_72 ,-1.3
Belmont,L, 87_56 ,-13.6
Tennessee St.,W, 92_88 ,3.7
Jacksonville St.,W, 81_77 ,6.4
Tennessee Tech,W, 80_74 ,7.8
Tennessee Martin,W, 99_86 ,10.8
Southeast Missouri St.,W, 70_57 ,4.7
Eastern Illinois,W, 91_84 ,4.5
SIU Edwardsville,L, 83_75 ,-5
Morehead St.,W, 78_71 ,2.7
Austin Peay,L, 93_85 ,-6.8
Tennessee St.,W, 83_62 ,20
Belmont,L, 83_70 ,-10.3
Murray St.,L, 74_62 ,-1.9
Morehead St.,W, 80_76 ,4.2
Tennessee St.,W, 58_48 ,2.3
Belmont,L, 60_50 ,-7.7
