Opponent,Results,Score,PlusMinus
Okla. Christian,W, 79_40 ,-
VCU,L, 59_56 ,-3.5
Arkansas,L, 66_43 ,-7.8
Eastern Michigan,L, 56_51 ,-0.5
North Carolina A&T,W, 80_60 ,7.9
Rhode Island,L, 60_47 ,-2.6
Utah St.,L, 68_59 ,0.6
UT Arlington,W, 77_66 ,10.7
Oklahoma,L, 82_80 ,3.2
Little Rock,W, 76_53 ,13.8
Dayton,L, 71_58 ,-11.3
Arkansas Pine Bluff,W, 86_53 ,12.8
Texas Wesleyan,W, 102_64 ,-
Western Kentucky,L, 93_84 ,0.8
Marshall,W, 67_64 ,0.6
FIU,W, 74_56 ,9.4
Florida Atlantic,W, 81_58 ,5.9
Southern Miss,W, 72_52 ,8.7
Louisiana Tech,W, 51_50 ,5.2
Rice,W, 79_59 ,7.9
UTSA,W, 98_78 ,9.9
UTEP,W, 67_57 ,6.9
Rice,L, 84_75 ,-3.1
Middle Tennessee,W, 75_70 ,7.3
UAB,W, 71_64 ,-0.3
Charlotte,W, 81_72 ,4.4
Old Dominion,W, 64_47 ,9.1
Louisiana Tech,L, 73_71 ,2.1
FIU,W, 78_59 ,14.3
Western Kentucky,W, 78_72 OT,-0.3
Charlotte,L, 56_43 ,-3.4
