Opponent,Results,Score,PlusMinus
Kentucky,L, 69_62 ,-4.8
Binghamton,W, 100_47 ,21.9
Seton Hall,W, 76_73 ,1.6
Charleston Southern,W, 94_46 ,19.3
Virginia Tech,L, 71_66 ,-1.2
Georgia,W, 93_85 ,11.5
UCLA,W, 75_62 ,5.3
Duke,L, 87_75 ,-11
Rutgers,W, 77_65 ,4.7
Oakland,W, 72_49 ,13.9
Northwestern,W, 77_72 ,8.9
Eastern Michigan,W, 101_48 ,20.2
Western Michigan,W, 95_62 ,16.5
Illinois,W, 76_56 ,10.2
Michigan,W, 87_69 ,8.7
Minnesota,W, 74_58 ,4.8
Purdue,L, 71_42 ,-13.4
Wisconsin,W, 67_55 ,11.4
Indiana,L, 67_63 ,-4.9
Minnesota,W, 70_52 ,8
Northwestern,W, 79_50 ,11.3
Wisconsin,L, 64_63 ,-8.3
Penn St.,L, 75_70 ,-1.7
Michigan,L, 77_68 ,-5.6
Illinois,W, 70_69 ,9.9
Maryland,L, 67_60 ,-3.4
Nebraska,W, 86_65 ,5.2
Iowa,W, 78_70 ,-2.2
Maryland,W, 78_66 ,9.9
Penn St.,W, 79_71 ,-4.1
Ohio St.,W, 80_69 ,6.4
