Opponent,Results,Score,PlusMinus
Texas Lutheran,W, 103_45 ,-
Air Force,L, 78_71 ,-5.5
Prairie View A&M,W, 75_48 ,11.1
Baylor,L, 72_63 ,-7.3
Jackson St.,W, 73_58 ,10
UNLV,W, 64_57 ,0.2
Abilene Christian,W, 61_56 ,-1.4
Hartford,W, 69_55 ,7
Houston,L, 68_60 ,-1.5
UTSA,L, 77_71 ,-4.2
Bethany (KS),W, 117_65 ,-
Georgia Southern,L, 67_64 ,4.9
Georgia St.,L, 81_69 ,3.4
Little Rock,L, 72_68 ,4.8
Arkansas St.,W, 70_67 ,4.2
Troy,L, 71_63 ,-2.5
Coastal Carolina,W, 78_66 ,-0.1
Appalachian St.,W, 82_57 ,15.4
Louisiana Monroe,W, 64_63 ,-2.7
Louisiana Lafayette,W, 68_59 ,7.1
UT Arlington,L, 64_62 ,0.9
Louisiana Monroe,W, 71_51 ,-0.6
Louisiana Lafayette,W, 71_66 ,6.6
Coastal Carolina,W, 100_63 ,15.5
Appalachian St.,L, 60_57 ,5.1
Little Rock,W, 74_66 ,13.6
Arkansas St.,W, 69_64 ,12.1
Georgia Southern,W, 70_55 ,15.6
Georgia St.,W, 86_76 ,6.3
UT Arlington,W, 87_85 3OT,1.8
South Alabama,L, 58_54 ,-2.6
Appalachian St.,W, 85_68 ,11
