Opponent,Results,Score,PlusMinus
North Alabama,W, 77_55 ,8.7
Wyoming,W, 66_32 ,18.4
Cleveland St.,W, 90_63 ,11.2
Boston University,L, 78_70 ,-1.6
Gardner Webb,W, 74_69 ,0.5
Wichita St.,L, 70_47 ,-14
Northern Iowa,L, 78_72 ,-2.4
George Washington,W, 74_65 ,11.9
Massachusetts,W, 84_80 ,0.1
Houston,L, 76_56 ,-9.3
Clemson,W, 67_54 ,4.6
Virginia,W, 70_59 ,7.5
Stetson,L, 63_56 ,-5.3
Florida,L, 81_68 ,-2.8
Tennessee,L, 56_55 ,-0.1
Kentucky,W, 81_78 ,-6
Texas A&M,W, 81_67 ,4.9
Auburn,L, 80_67 ,-5.8
Vanderbilt,W, 90_64 ,9.7
Arkansas,W, 79_77 ,5.2
Missouri,W, 76_54 ,11
Mississippi,L, 84_70 ,-10.1
Texas A&M,W, 74_54 ,10.1
Georgia,W, 75_59 ,14.9
Tennessee,W, 63_61 ,-1.4
Mississippi St.,L, 79_76 ,-5.4
LSU,L, 86_80 ,-7.5
Georgia,W, 94_90 OT,0.1
Alabama,L, 90_86 ,1.7
Mississippi St.,W, 83_71 ,6.3
Vanderbilt,L, 83_74 ,-1.7
